장기요양기관코드,기관유형코드,기관유형명,정원,현원,
24180000118,B02,재가노인복지시설 방문목욕,0 ,0 ,
24180000118,B06,재가노인복지시설 복지용구,0 ,1 ,
24180000119,B01,재가노인복지시설 방문요양,0 ,0 ,
24180000119,B02,재가노인복지시설 방문목욕,0 ,0 ,
24180000119,B03,재가노인복지시설 주야간보호,49 ,49 ,
24180000124,B01,재가노인복지시설 방문요양,0 ,1 ,
24182000102,B01,재가노인복지시설 방문요양,0 ,40 ,
24182000102,B02,재가노인복지시설 방문목욕,0 ,0 ,
24182000102,B03,재가노인복지시설 주야간보호,0 ,38 ,
24182000102,H31,주야간보호내치매전담1실,16 ,16 ,
24182000102,H32,주야간보호내치매전담2실,12 ,12 ,
24182000102,H33,주야간보호내치매전담3실,25 ,15 ,
24182000103,B01,재가노인복지시설 방문요양,0 ,27 ,
24182000103,B02,재가노인복지시설 방문목욕,0 ,0 ,
24182000105,B01,재가노인복지시설 방문요양,0 ,0 ,
24182000105,B02,재가노인복지시설 방문목욕,0 ,0 ,
24182000109,B01,재가노인복지시설 방문요양,0 ,2 ,
24182000109,B03,재가노인복지시설 주야간보호,25 ,22 ,
24182000114,B01,재가노인복지시설 방문요양,0 ,0 ,
24182000114,B03,재가노인복지시설 주야간보호,51 ,47 ,
24182000115,B01,재가노인복지시설 방문요양,0 ,40 ,
24182000116,B01,재가노인복지시설 방문요양,0 ,0 ,
24182000116,B02,재가노인복지시설 방문목욕,0 ,0 ,
24182000116,B03,재가노인복지시설 주야간보호,28 ,26 ,
24182000117,B01,재가노인복지시설 방문요양,0 ,28 ,
24182000117,B03,재가노인복지시설 주야간보호,21 ,21 ,
24182000118,B01,재가노인복지시설 방문요양,0 ,60 ,
24182000120,B01,재가노인복지시설 방문요양,0 ,22 ,
24182000122,B01,재가노인복지시설 방문요양,0 ,4 ,
24182000122,B02,재가노인복지시설 방문목욕,0 ,0 ,
24182000124,B03,재가노인복지시설 주야간보호,40 ,37 ,
24182000127,B01,재가노인복지시설 방문요양,0 ,0 ,
24182000127,B03,재가노인복지시설 주야간보호,30 ,30 ,
24182000128,B06,재가노인복지시설 복지용구,0 ,0 ,
24182000132,B06,재가노인복지시설 복지용구,0 ,0 ,
24183000005,B03,재가노인복지시설 주야간보호,15 ,14 ,
24183000016,B03,재가노인복지시설 주야간보호,17 ,17 ,
24183000107,B01,재가노인복지시설 방문요양,0 ,3 ,
24183000107,B02,재가노인복지시설 방문목욕,0 ,0 ,
24183000107,B03,재가노인복지시설 주야간보호,9 ,8 ,
24183000130,B01,재가노인복지시설 방문요양,0 ,90 ,
24183000130,B02,재가노인복지시설 방문목욕,0 ,0 ,
24183000132,B01,재가노인복지시설 방문요양,0 ,55 ,
24183000132,B02,재가노인복지시설 방문목욕,0 ,0 ,
24183000132,B03,재가노인복지시설 주야간보호,30 ,24 ,
24183000161,B03,재가노인복지시설 주야간보호,31 ,29 ,
24183000174,B03,재가노인복지시설 주야간보호,20 ,18 ,
24183000175,B01,재가노인복지시설 방문요양,0 ,14 ,
24183000175,B02,재가노인복지시설 방문목욕,0 ,58 ,
24183000176,B01,재가노인복지시설 방문요양,0 ,60 ,
24183000177,B03,재가노인복지시설 주야간보호,33 ,33 ,
24183000180,B01,재가노인복지시설 방문요양,0 ,42 ,
24183000184,B01,재가노인복지시설 방문요양,0 ,0 ,
24183000184,B02,재가노인복지시설 방문목욕,0 ,0 ,
24183000186,B01,재가노인복지시설 방문요양,0 ,56 ,
24183000187,B01,재가노인복지시설 방문요양,0 ,7 ,
24183000191,B01,재가노인복지시설 방문요양,0 ,62 ,
24183000191,B02,재가노인복지시설 방문목욕,0 ,102 ,
24183000194,B01,재가노인복지시설 방문요양,0 ,20 ,
24183000196,B01,재가노인복지시설 방문요양,0 ,28 ,
24183000198,B01,재가노인복지시설 방문요양,0 ,38 ,
24183000199,B01,재가노인복지시설 방문요양,20 ,0 ,
24183000199,B03,재가노인복지시설 주야간보호,29 ,25 ,
24183000201,B01,재가노인복지시설 방문요양,0 ,2 ,
24183000201,B02,재가노인복지시설 방문목욕,0 ,0 ,
24183000202,B01,재가노인복지시설 방문요양,0 ,5 ,
24183000209,B01,재가노인복지시설 방문요양,0 ,10 ,
24183000209,B02,재가노인복지시설 방문목욕,0 ,0 ,
24183000212,B01,재가노인복지시설 방문요양,0 ,20 ,
24183000215,B01,재가노인복지시설 방문요양,0 ,15 ,
24183000215,B02,재가노인복지시설 방문목욕,0 ,0 ,
24183000216,B01,재가노인복지시설 방문요양,20 ,25 ,
24183000216,B02,재가노인복지시설 방문목욕,20 ,0 ,
24183000217,B01,재가노인복지시설 방문요양,20 ,2 ,
24183000217,B03,재가노인복지시설 주야간보호,24 ,22 ,
24183000220,B03,재가노인복지시설 주야간보호,44 ,40 ,
24183000221,B03,재가노인복지시설 주야간보호,21 ,22 ,
24183000221,B04,재가노인복지시설 단기보호,8 ,6 ,
24183000223,B03,재가노인복지시설 주야간보호,9 ,5 ,
24183000237,B03,재가노인복지시설 주야간보호,9 ,9 ,
24211000017,B01,재가노인복지시설 방문요양,80 ,71 ,
24211000017,B02,재가노인복지시설 방문목욕,30 ,0 ,
24211000216,B01,재가노인복지시설 방문요양,0 ,39 ,
24211000216,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000216,B03,재가노인복지시설 주야간보호,23 ,28 ,
24211000228,B01,재가노인복지시설 방문요양,0 ,0 ,
24211000228,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000228,B03,재가노인복지시설 주야간보호,85 ,79 ,
24211000228,B05,재가노인복지시설 방문간호,0 ,0 ,
24211000253,B01,재가노인복지시설 방문요양,0 ,0 ,
24211000253,B03,재가노인복지시설 주야간보호,9 ,25 ,
24211000275,B01,재가노인복지시설 방문요양,0 ,0 ,
24211000275,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000282,B03,재가노인복지시설 주야간보호,21 ,14 ,
24211000286,B03,재가노인복지시설 주야간보호,17 ,3 ,
24211000353,B03,재가노인복지시설 주야간보호,46 ,46 ,
24211000357,B01,재가노인복지시설 방문요양,0 ,0 ,
24211000357,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000357,B03,재가노인복지시설 주야간보호,49 ,35 ,
24211000369,B01,재가노인복지시설 방문요양,0 ,75 ,
24211000369,B02,재가노인복지시설 방문목욕,0 ,2 ,
24211000373,B01,재가노인복지시설 방문요양,0 ,10 ,
24211000373,B03,재가노인복지시설 주야간보호,65 ,69 ,
24211000378,B03,재가노인복지시설 주야간보호,36 ,34 ,
24211000386,B01,재가노인복지시설 방문요양,0 ,32 ,
24211000386,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000391,B01,재가노인복지시설 방문요양,0 ,0 ,
24211000391,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000391,B03,재가노인복지시설 주야간보호,31 ,19 ,
24211000392,B01,재가노인복지시설 방문요양,0 ,52 ,
24211000392,B02,재가노인복지시설 방문목욕,0 ,1 ,
24211000394,B01,재가노인복지시설 방문요양,0 ,49 ,
24211000394,B02,재가노인복지시설 방문목욕,0 ,9 ,
24211000396,B01,재가노인복지시설 방문요양,0 ,45 ,
24211000396,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000399,B03,재가노인복지시설 주야간보호,17 ,13 ,
24211000405,B01,재가노인복지시설 방문요양,0 ,84 ,
24211000405,B02,재가노인복지시설 방문목욕,0 ,2 ,
24211000407,B01,재가노인복지시설 방문요양,0 ,7 ,
24211000407,B03,재가노인복지시설 주야간보호,18 ,18 ,
24211000411,B03,재가노인복지시설 주야간보호,36 ,34 ,
24211000414,B01,재가노인복지시설 방문요양,0 ,42 ,
24211000414,B02,재가노인복지시설 방문목욕,0 ,1 ,
24211000415,B01,재가노인복지시설 방문요양,0 ,94 ,
24211000415,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000421,B01,재가노인복지시설 방문요양,0 ,0 ,
24211000421,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000421,B05,재가노인복지시설 방문간호,0 ,0 ,
24211000422,B01,재가노인복지시설 방문요양,0 ,53 ,
24211000422,B02,재가노인복지시설 방문목욕,0 ,2 ,
24211000423,B01,재가노인복지시설 방문요양,0 ,78 ,
24211000423,B02,재가노인복지시설 방문목욕,0 ,8 ,
24211000423,B03,재가노인복지시설 주야간보호,34 ,34 ,
24211000426,B01,재가노인복지시설 방문요양,0 ,6 ,
24211000426,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000434,B01,재가노인복지시설 방문요양,0 ,55 ,
24211000434,B02,재가노인복지시설 방문목욕,0 ,7 ,
24211000435,B01,재가노인복지시설 방문요양,0 ,36 ,
24211000435,B02,재가노인복지시설 방문목욕,0 ,1 ,
24211000436,B01,재가노인복지시설 방문요양,0 ,11 ,
24211000436,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000437,B01,재가노인복지시설 방문요양,0 ,19 ,
24211000438,B01,재가노인복지시설 방문요양,0 ,25 ,
24211000438,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000441,B01,재가노인복지시설 방문요양,0 ,23 ,
24211000449,B01,재가노인복지시설 방문요양,0 ,7 ,
24211000449,B03,재가노인복지시설 주야간보호,24 ,20 ,
24211000455,B01,재가노인복지시설 방문요양,0 ,3 ,
24211000455,B03,재가노인복지시설 주야간보호,26 ,19 ,
24211000459,B01,재가노인복지시설 방문요양,0 ,0 ,
24211000459,B03,재가노인복지시설 주야간보호,49 ,47 ,
24211000460,B01,재가노인복지시설 방문요양,0 ,14 ,
24211000461,B01,재가노인복지시설 방문요양,0 ,27 ,
24211000465,B01,재가노인복지시설 방문요양,0 ,3 ,
24211000465,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000471,B01,재가노인복지시설 방문요양,0 ,1 ,
24211000471,B03,재가노인복지시설 주야간보호,40 ,34 ,
24211000476,B01,재가노인복지시설 방문요양,0 ,44 ,
24211000476,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000477,B03,재가노인복지시설 주야간보호,30 ,31 ,
24211000478,B03,재가노인복지시설 주야간보호,9 ,9 ,
24211000479,B01,재가노인복지시설 방문요양,0 ,60 ,
24211000479,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000480,B01,재가노인복지시설 방문요양,0 ,31 ,
24211000480,B02,재가노인복지시설 방문목욕,0 ,2 ,
24211000488,B01,재가노인복지시설 방문요양,10 ,12 ,
24211000488,B02,재가노인복지시설 방문목욕,10 ,1 ,
24211000490,B01,재가노인복지시설 방문요양,10 ,10 ,
24211000491,B01,재가노인복지시설 방문요양,0 ,2 ,
24211000491,B03,재가노인복지시설 주야간보호,36 ,39 ,
24211000493,B01,재가노인복지시설 방문요양,0 ,0 ,
24211000493,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000494,B01,재가노인복지시설 방문요양,0 ,10 ,
24211000494,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000496,B01,재가노인복지시설 방문요양,0 ,80 ,
24211000496,B02,재가노인복지시설 방문목욕,0 ,3 ,
24211000497,B01,재가노인복지시설 방문요양,0 ,0 ,
24211000497,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000497,B03,재가노인복지시설 주야간보호,39 ,38 ,
24211000498,B01,재가노인복지시설 방문요양,0 ,39 ,
24211000498,B02,재가노인복지시설 방문목욕,0 ,2 ,
24211000498,B05,재가노인복지시설 방문간호,0 ,1 ,
24211000499,B01,재가노인복지시설 방문요양,0 ,37 ,
24211000499,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000500,B01,재가노인복지시설 방문요양,0 ,21 ,
24211000500,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000501,B01,재가노인복지시설 방문요양,0 ,44 ,
24211000501,B02,재가노인복지시설 방문목욕,0 ,6 ,
24211000503,B01,재가노인복지시설 방문요양,0 ,106 ,
24211000503,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000506,B01,재가노인복지시설 방문요양,0 ,0 ,
24211000506,B03,재가노인복지시설 주야간보호,26 ,5 ,
24211000507,B03,재가노인복지시설 주야간보호,38 ,16 ,
24211000510,B01,재가노인복지시설 방문요양,0 ,18 ,
24211000511,B01,재가노인복지시설 방문요양,0 ,2 ,
24211000511,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000514,B01,재가노인복지시설 방문요양,0 ,24 ,
24211000514,B02,재가노인복지시설 방문목욕,0 ,0 ,
24211000516,B03,재가노인복지시설 주야간보호,34 ,28 ,
24211000517,B01,재가노인복지시설 방문요양,0 ,124 ,
24211000520,B03,재가노인복지시설 주야간보호,9 ,6 ,
24211000522,B01,재가노인복지시설 방문요양,0 ,20 ,
24213000002,B03,재가노인복지시설 주야간보호,24 ,22 ,
24213000016,B03,재가노인복지시설 주야간보호,20 ,13 ,
24213000019,B01,재가노인복지시설 방문요양,0 ,0 ,
24213000019,B03,재가노인복지시설 주야간보호,21 ,22 ,
24213000214,B01,재가노인복지시설 방문요양,0 ,40 ,
24213000214,B02,재가노인복지시설 방문목욕,0 ,0 ,
24213000214,B03,재가노인복지시설 주야간보호,20 ,19 ,
24213000254,B01,재가노인복지시설 방문요양,0 ,55 ,
24213000254,B02,재가노인복지시설 방문목욕,0 ,35 ,
24213000259,B03,재가노인복지시설 주야간보호,22 ,6 ,
24213000271,B03,재가노인복지시설 주야간보호,34 ,34 ,
24213000279,B03,재가노인복지시설 주야간보호,55 ,53 ,
24213000283,B01,재가노인복지시설 방문요양,0 ,23 ,
24213000291,B03,재가노인복지시설 주야간보호,65 ,28 ,
24213000293,B01,재가노인복지시설 방문요양,0 ,0 ,
24213000293,B02,재가노인복지시설 방문목욕,0 ,0 ,
24213000293,B03,재가노인복지시설 주야간보호,46 ,23 ,
24213000299,B01,재가노인복지시설 방문요양,0 ,0 ,
24213000299,B02,재가노인복지시설 방문목욕,0 ,0 ,
24213000299,B03,재가노인복지시설 주야간보호,54 ,46 ,
24213000301,B01,재가노인복지시설 방문요양,0 ,31 ,
24213000301,B02,재가노인복지시설 방문목욕,0 ,0 ,
24213000301,B03,재가노인복지시설 주야간보호,18 ,18 ,
24213000305,B01,재가노인복지시설 방문요양,0 ,22 ,
24213000309,B01,재가노인복지시설 방문요양,0 ,74 ,
24213000309,B02,재가노인복지시설 방문목욕,0 ,6 ,
24213000311,B01,재가노인복지시설 방문요양,0 ,4 ,
24213000315,B03,재가노인복지시설 주야간보호,36 ,25 ,
24213000321,B03,재가노인복지시설 주야간보호,45 ,23 ,
24213000327,B03,재가노인복지시설 주야간보호,43 ,23 ,
24213000328,B01,재가노인복지시설 방문요양,0 ,30 ,
24213000329,B03,재가노인복지시설 주야간보호,53 ,40 ,
24213000333,B01,재가노인복지시설 방문요양,0 ,72 ,
24213000334,B01,재가노인복지시설 방문요양,0 ,21 ,
24213000335,B06,재가노인복지시설 복지용구,0 ,400 ,
24213000337,B01,재가노인복지시설 방문요양,0 ,20 ,
24213000340,B01,재가노인복지시설 방문요양,0 ,0 ,
24213000342,B03,재가노인복지시설 주야간보호,26 ,5 ,
24213000349,B03,재가노인복지시설 주야간보호,28 ,28 ,
24213000360,B01,재가노인복지시설 방문요양,0 ,23 ,
24213000360,B02,재가노인복지시설 방문목욕,0 ,2 ,
24213000361,B01,재가노인복지시설 방문요양,0 ,1 ,
24213000361,B03,재가노인복지시설 주야간보호,21 ,23 ,
24213000363,B01,재가노인복지시설 방문요양,0 ,0 ,
24213000365,B01,재가노인복지시설 방문요양,0 ,30 ,
24213000367,B01,재가노인복지시설 방문요양,0 ,30 ,
24213000367,B02,재가노인복지시설 방문목욕,0 ,0 ,
24213000368,B01,재가노인복지시설 방문요양,0 ,19 ,
24213000372,B01,재가노인복지시설 방문요양,0 ,32 ,
24213000376,B01,재가노인복지시설 방문요양,0 ,2 ,
24213000376,B02,재가노인복지시설 방문목욕,0 ,0 ,
24213000377,B03,재가노인복지시설 주야간보호,33 ,32 ,
24213000379,B01,재가노인복지시설 방문요양,0 ,32 ,
24213000379,B02,재가노인복지시설 방문목욕,0 ,29 ,
24213000391,B01,재가노인복지시설 방문요양,0 ,66 ,
24213000391,B02,재가노인복지시설 방문목욕,0 ,0 ,
24213000392,B01,재가노인복지시설 방문요양,0 ,16 ,
24213000392,B02,재가노인복지시설 방문목욕,0 ,0 ,
24213000393,B01,재가노인복지시설 방문요양,0 ,64 ,
24213000393,B02,재가노인복지시설 방문목욕,0 ,0 ,
24213000396,B01,재가노인복지시설 방문요양,0 ,37 ,
24213000396,B02,재가노인복지시설 방문목욕,0 ,0 ,
24213000398,B01,재가노인복지시설 방문요양,0 ,23 ,
24213000398,B02,재가노인복지시설 방문목욕,0 ,2 ,
24213000399,B01,재가노인복지시설 방문요양,0 ,23 ,
24213000400,B03,재가노인복지시설 주야간보호,42 ,18 ,
24213000405,B01,재가노인복지시설 방문요양,0 ,96 ,
24213000406,B01,재가노인복지시설 방문요양,0 ,101 ,
24213000406,B02,재가노인복지시설 방문목욕,0 ,83 ,
24213000406,B05,재가노인복지시설 방문간호,0 ,23 ,
24213000407,B03,재가노인복지시설 주야간보호,50 ,32 ,
24213000410,B01,재가노인복지시설 방문요양,0 ,113 ,
24213000410,B02,재가노인복지시설 방문목욕,0 ,0 ,
24213000411,B03,재가노인복지시설 주야간보호,63 ,40 ,
